no-heart-attack,heart-attack,Salary-Churn,Salary-Not-Churn,Mex-Inflation,high_school,bachelors_degree,home-expected-goals,away-expected-goals,Control-earning,Test-earning,Control-Click,Test-Click,Developing,Developed,,
,,,85736.26,,,,,,,,,,,,,
,,,121138.77,,,,,,,,,,,,,
,,,84199.78,,,,,,,,,,,,,
,,,181224.56,,,,,,,,,,,,,
,,,141230.07,,,,,,,,,,,,,
,,,158111.71,,,,,,,,,,,,,
,,,130639.01,,,,,,,,,,,,,
,,,17040.82,,,,,,,,,,,,,
,,,25662.27,,,,,,,,,,,,,
,,,193360.69,,,,,,,,,,,,,
,,,121485.1,,,,,,,,,,,,,
,,,162452.65,,,,,,,,,,,,,
,,,141137.53,,,,,,,,,,,,,
,,,118383.18,,,,,,,,,,,,,
,,,8214.41,,,,,,,,,,,,,
,,,10772.13,,,,,,,,,,,,,
,,,129870.93,,,,,,,,,,,,,
,,,63158.22,,,,,,,,,,,,,
,,,171070.52,,,,,,,,,,,,,
,,,114514.64,,,,,,,,,,,,,
,,,139162.15,,,,,,,,,,,,,
,,,50249.16,,,,,,,,,,,,,
,,,113469.65,,,,,,,,,,,,,
,,,147484.13,,,,,,,,,,,,,
,,,119381.41,,,,,,,,,,,,,
,,,33277.31,,,,,,,,,,,,,
,,,73107.53,,,,,,,,,,,,,
,,,6923.11,,,,,,,,,,,,,
,,,64349.6,,,,,,,,,,,,,
,,,116097.26,,,,,,,,,,,,,
,,,29861.13,,,,,,,,,,,,,
,,,48426.98,,,,,,,,,,,,,
,,,32770.56,,,,,,,,,,,,,
,,,117060.2,,,,,,,,,,,,,
,,,136197.65,,,,,,,,,,,,,
,,,27438.83,,,,,,,,,,,,,
,,,58440.43,,,,,,,,,,,,,
,,,192519.39,,,,,,,,,,,,,
,,,144874.67,,,,,,,,,,,,,
,,,175373.46,,,,,,,,,,,,,
,,,440.2,,,,,,,,,,,,,
,,,76637.38,,,,,,,,,,,,,
,,,49480.66,,,,,,,,,,,,,
,,,10417.87,,,,,,,,,,,,,
,,,67976.57,,,,,,,,,,,,,
,,,47139.06,,,,,,,,,,,,,
,,,22614.19,,,,,,,,,,,,,
,,,48498.19,,,,,,,,,,,,,
,,,103511.26,,,,,,,,,,,,,
,,,122073.48,,,,,,,,,,,,,
,,,65535.56,,,,,,,,,,,,,
,,,160060.9,,,,,,,,,,,,,
,,,194416.58,,,,,,,,,,,,,
,,,21630.21,,,,,,,,,,,,,
,,,52796.31,,,,,,,,,,,,,
,,,41104.82,,,,,,,,,,,,,
,,,10604.48,,,,,,,,,,,,,
,,,78563.66,,,,,,,,,,,,,
,,,113266.09,,,,,,,,,,,,,
,,,171768.76,,,,,,,,,,,,,
,,,54416.18,,,,,,,,,,,,,
,,,130755.34,,,,,,,,,,,,,
,,,141180.66,,,,,,,,,,,,,
,,,183421.76,,,,,,,,,,,,,
,,,132770.11,,,,,,,,,,,,,
,,,24400.37,,,,,,,,,,,,,
,,,180318.6,,,,,,,,,,,,,
,,,111565.45,,,,,,,,,,,,,
,,,2002.5,,,,,,,,,,,,,
,,,82565.01,,,,,,,,,,,,,
,,,121789.3,,,,,,,,,,,,,
,,,193785.87,,,,,,,,,,,,,
,,,64593.07,,,,,,,,,,,,,
,,,196993.69,,,,,,,,,,,,,
,,,175518.31,,,,,,,,,,,,,
,,,17268.02,,,,,,,,,,,,,
,,,60901.72,,,,,,,,,,,,,
,,,100750.03,,,,,,,,,,,,,
,,,195224.91,,,,,,,,,,,,,
,,,3510.18,,,,,,,,,,,,,
,,,81250.79,,,,,,,,,,,,,
,,,80676.83,,,,,,,,,,,,,
,,,129912.74,,,,,,,,,,,,,
,,,142029.17,,,,,,,,,,,,,
,,,137651.6,,,,,,,,,,,,,
,,,33877.29,,,,,,,,,,,,,
,,,78744.39,,,,,,,,,,,,,
,,,96734.46,,,,,,,,,,,,,
,,,164756.81,,,,,,,,,,,,,
,,,164394.65,,,,,,,,,,,,,
,,,10541.38,,,,,,,,,,,,,
,,,59325.21,,,,,,,,,,,,,
,,,178187.28,,,,,,,,,,,,,
,,,142626.49,,,,,,,,,,,,,
,,,156858.2,,,,,,,,,,,,,
,,,33074.51,,,,,,,,,,,,,
,,,111340.36,,,,,,,,,,,,,
,,,101371.05,,,,,,,,,,,,,
,,,180934.67,,,,,,,,,,,,,
,,,105152.17,,,,,,,,,,,,,
,,,706.5,,,,,,,,,,,,,
,,,101168.9,,,,,,,,,,,,,
,,,6795.61,,,,,,,,,,,,,
,,,196111.35,,,,,,,,,,,,,
,,,171960.76,,,,,,,,,,,,,
,,,177497.4,,,,,,,,,,,,,
,,,147995.96,,,,,,,,,,,,,
,,,36209.1,,,,,,,,,,,,,
,,,143614.01,,,,,,,,,,,,,
,,,14828.54,,,,,,,,,,,,,
,,,154775.7,,,,,,,,,,,,,
,,,57896.27,,,,,,,,,,,,,
,,,69759.91,,,,,,,,,,,,,
,,,89938.08,,,,,,,,,,,,,
,,,89578.32,,,,,,,,,,,,,
,,,73464.88,,,,,,,,,,,,,
,,,138542.87,,,,,,,,,,,,,
,,,161888.63,,,,,,,,,,,,,
,,,86937.2,,,,,,,,,,,,,
,,,42241.54,,,,,,,,,,,,,
,,,102930.46,,,,,,,,,,,,,
,,,104769.96,,,,,,,,,,,,,
,,,96498.14,,,,,,,,,,,,,
,,,38691.34,,,,,,,,,,,,,
,,,164804.02,,,,,,,,,,,,,
,,,88866.92,,,,,,,,,,,,,
,,,129890.94,,,,,,,,,,,,,
,,,179258.67,,,,,,,,,,,,,
,,,72051.44,,,,,,,,,,,,,
,,,74580.8,,,,,,,,,,,,,
,,,123995.15,,,,,,,,,,,,,
,,,38960.59,,,,,,,,,,,,,
,,,94951.27,,,,,,,,,,,,,
,,,56642.97,,,,,,,,,,,,,
,,,50783.1,,,,,,,,,,,,,
,,,176943.59,,,,,,,,,,,,,
,,,177966.24,,,,,,,,,,,,,
,,,162198.32,,,,,,,,,,,,,
,,,197643.24,,,,,,,,,,,,,
,,,60420.07,,,,,,,,,,,,,
,,,70550,,,,,,,,,,,,,
,,,64515.5,,,,,,,,,,,,,
,,,158580.05,,,,,,,,,,,,,
,,,129353.21,,,,,,,,,,,,,
,,,137273.97,,,,,,,,,,,,,
,,,171575.54,,,,,,,,,,,,,
,,,64421.02,,,,,,,,,,,,,
,,,158444.61,,,,,,,,,,,,,
,,,66548.58,,,,,,,,,,,,,
,,,108008.05,,,,,,,,,,,,,
,,,128268.39,,,,,,,,,,,,,
,,,194257.11,,,,,,,,,,,,,
,,,139059.05,,,,,,,,,,,,,
,,,40893.61,,,,,,,,,,,,,
,,,40261.49,,,,,,,,,,,,,
,,,46203.31,,,,,,,,,,,,,
,,,13126.9,,,,,,,,,,,,,
,,,165675.01,,,,,,,,,,,,,
,,,131919.48,,,,,,,,,,,,,
,,,182372.35,,,,,,,,,,,,,
,,,147600.54,,,,,,,,,,,,,
,,,92865.41,,,,,,,,,,,,,
,,,65611.01,,,,,,,,,,,,,
,,,33656.35,,,,,,,,,,,,,
,,,100618.17,,,,,,,,,,,,,
,,,198134.9,,,,,,,,,,,,,
,,,50368.87,,,,,,,,,,,,,
,,,108787,,,,,,,,,,,,,
,,,124550.88,,,,,,,,,,,,,
,,,48228.1,,,,,,,,,,,,,
,,,108798.36,,,,,,,,,,,,,
,,,21085.12,,,,,,,,,,,,,
,,,28922.25,,,,,,,,,,,,,
,,,177506.66,,,,,,,,,,,,,
,,,90605.05,,,,,,,,,,,,,
,,,132029.95,,,,,,,,,,,,,
,,,176903.35,,,,,,,,,,,,,
,,,153662.88,,,,,,,,,,,,,
,,,154389.18,,,,,,,,,,,,,
,,,166224.39,,,,,,,,,,,,,
,,,21646.2,,,,,,,,,,,,,
,,,171037.63,,,,,,,,,,,,,
,,,118120.88,,,,,,,,,,,,,
,,,25650.04,,,,,,,,,,,,,
,,,113048.79,,,,,,,,,,,,,
,,,87372.49,,,,,,,,,,,,,
,,,146651.99,,,,,,,,,,,,,
,,,8227.91,,,,,,,,,,,,,
,,,57034.35,,,,,,,,,,,,,
,,,93003.21,,,,,,,,,,,,,
,,,82796.29,,,,,,,,,,,,,
,,,119830.08,,,,,,,,,,,,,
,,,62762.12,,,,,,,,,,,,,
,,,183235.33,,,,,,,,,,,,,
,,,105206.48,,,,,,,,,,,,,
,,,122305.91,,,,,,,,,,,,,
,,,173617.09,,,,,,,,,,,,,
,,,160670.37,,,,,,,,,,,,,
,,,158958.9,,,,,,,,,,,,,
,,,93073.04,,,,,,,,,,,,,
,,,67238.01,,,,,,,,,,,,,
,,,172576.56,,,,,,,,,,,,,
,,,122580.48,,,,,,,,,,,,,
,,,149043.78,,,,,,,,,,,,,
,,,105218.45,,,,,,,,,,,,,
,,,87834.24,,,,,,,,,,,,,
,,,166317.71,,,,,,,,,,,,,
,,,137309.06,,,,,,,,,,,,,
,,,166984.44,,,,,,,,,,,,,
,,,188022.44,,,,,,,,,,,,,
,,,194467.23,,,,,,,,,,,,,
,,,125449.47,,,,,,,,,,,,,
,,,137452.57,,,,,,,,,,,,,
,,,136377.21,,,,,,,,,,,,,
,,,130541.1,,,,,,,,,,,,,
,,,65636.92,,,,,,,,,,,,,
,,,193305.35,,,,,,,,,,,,,
,,,47307.9,,,,,,,,,,,,,
,,,100809.99,,,,,,,,,,,,,
,,,109145.2,,,,,,,,,,,,,
,,,127433.47,,,,,,,,,,,,,
,,,111184.67,,,,,,,,,,,,,
,,,141756.32,,,,,,,,,,,,,
,,,172832.9,,,,,,,,,,,,,
,,,158086.33,,,,,,,,,,,,,
,,,72950.14,,,,,,,,,,,,,
,,,48378.4,,,,,,,,,,,,,
,,,65675.47,,,,,,,,,,,,,
,,,170676.67,,,,,,,,,,,,,
,,,27366.77,,,,,,,,,,,,,
,,,105383.49,,,,,,,,,,,,,
,,,48189.94,,,,,,,,,,,,,
,,,100324.01,,,,,,,,,,,,,
,,,65657.29,,,,,,,,,,,,,
,,,83103.46,,,,,,,,,,,,,
,,,63908.86,,,,,,,,,,,,,
,,,90896.04,,,,,,,,,,,,,
,,,76076.2,,,,,,,,,,,,,
,,,103902.11,,,,,,,,,,,,,
,,,142223.94,,,,,,,,,,,,,
,,,147533.09,,,,,,,,,,,,,
,,,169156.64,,,,,,,,,,,,,
,,,141242.57,,,,,,,,,,,,,
,,,149458.73,,,,,,,,,,,,,
,,,86950.72,,,,,,,,,,,,,
,,,176925.69,,,,,,,,,,,,,
,,,40357.39,,,,,,,,,,,,,
,,,176163.74,,,,,,,,,,,,,
,,,114899.13,,,,,,,,,,,,,
,,,6251.3,,,,,,,,,,,,,
,,,27548.06,,,,,,,,,,,,,
,,,120454.2,,,,,,,,,,,,,
,,,133961.19,,,,,,,,,,,,,
,,,131753.97,,,,,,,,,,,,,
,,,38019.74,,,,,,,,,,,,,
,,,45959.86,,,,,,,,,,,,,
,,,189528.72,,,,,,,,,,,,,
,,,170481.98,,,,,,,,,,,,,
,,,94845.45,,,,,,,,,,,,,
,,,161253.08,,,,,,,,,,,,,
,,,115260.72,,,,,,,,,,,,,
,,,60721.4,,,,,,,,,,,,,
,,,121365.45,,,,,,,,,,,,,
,,,101693.73,,,,,,,,,,,,,
,,,54132.93,,,,,,,,,,,,,
,,,10666.05,,,,,,,,,,,,,
,,,41227.67,,,,,,,,,,,,,
,,,10712.82,,,,,,,,,,,,,
,,,197202.48,,,,,,,,,,,,,
,,,150720.39,,,,,,,,,,,,,
,,,74780.13,,,,,,,,,,,,,
,,,79377.45,,,,,,,,,,,,,
,,,8763.87,,,,,,,,,,,,,
,,,177112.7,,,,,,,,,,,,,
,,,88689.4,,,,,,,,,,,,,
,,,95985.64,,,,,,,,,,,,,
,,,166792.71,,,,,,,,,,,,,
,,,68730.91,,,,,,,,,,,,,
,,,148727.42,,,,,,,,,,,,,
,,,43134.58,,,,,,,,,,,,,
,,,40318.33,,,,,,,,,,,,,
,,,97633.93,,,,,,,,,,,,,
,,,65069.03,,,,,,,,,,,,,
,,,166335,,,,,,,,,,,,,
,,,121904.44,,,,,,,,,,,,,
,,,175235.99,,,,,,,,,,,,,
,,,56185.05,,,,,,,,,,,,,
,,,131625.14,,,,,,,,,,,,,
,,,152323.04,,,,,,,,,,,,,
,,,165840.94,,,,,,,,,,,,,
,,,176692.65,,,,,,,,,,,,,
,,,121904.14,,,,,,,,,,,,,
,,,123663.63,,,,,,,,,,,,,
,,,66825.33,,,,,,,,,,,,,
,,,76304.73,,,,,,,,,,,,,
,,,39755,,,,,,,,,,,,,
,,,180142.42,,,,,,,,,,,,,
,,,83238.4,,,,,,,,,,,,,
,,,5078.9,,,,,,,,,,,,,
,,,109057.56,,,,,,,,,,,,,
,,,115676.61,,,,,,,,,,,,,
,,,149401.33,,,,,,,,,,,,,
,,,82500.84,,,,,,,,,,,,,
,,,6416.92,,,,,,,,,,,,,
,,,178833.34,,,,,,,,,,,,,
,,,42766.03,,,,,,,,,,,,,
,,,90883.12,,,,,,,,,,,,,
,,,80619.09,,,,,,,,,,,,,
,,,120646.4,,,,,,,,,,,,,
,,,41409.36,,,,,,,,,,,,,
,,,112317.89,,,,,,,,,,,,,
,,,152128.36,,,,,,,,,,,,,
,,,177670.57,,,,,,,,,,,,,
,,,189159.97,,,,,,,,,,,,,
,,,159403.68,,,,,,,,,,,,,
,,,149536.15,,,,,,,,,,,,,
,,,155492.87,,,,,,,,,,,,,
,,,24847.02,,,,,,,,,,,,,
,,,115387.4,,,,,,,,,,,,,
,,,126106.4,,,,,,,,,,,,,
,,,28228.35,,,,,,,,,,,,,
,,,138113.71,,,,,,,,,,,,,
,,,43018.98,,,,,,,,,,,,,
,,,118863.38,,,,,,,,,,,,,
,,,91947.74,,,,,,,,,,,,,
,,,94488.82,,,,,,,,,,,,,
,,,47058.21,,,,,,,,,,,,,
,,,174478.54,,,,,,,,,,,,,
,,,45611.51,,,,,,,,,,,,,
,,,196517.43,,,,,,,,,,,,,
,,,92914.67,,,,,,,,,,,,,
,,,31372.91,,,,,,,,,,,,,
,,,109733.73,,,,,,,,,,,,,
,,,36083.96,,,,,,,,,,,,,
,,,188435.38,,,,,,,,,,,,,
,,,69320.97,,,,,,,,,,,,,
,,,36145.53,,,,,,,,,,,,,
,,,71594.26,,,,,,,,,,,,,
,,,65565.92,,,,,,,,,,,,,
,,,101828.39,,,,,,,,,,,,,
,,,39546.32,,,,,,,,,,,,,
,,,110805.79,,,,,,,,,,,,,
,,,2168.13,,,,,,,,,,,,,
,,,190067.12,,,,,,,,,,,,,
,,,77789.01,,,,,,,,,,,,,
,,,127654.37,,,,,,,,,,,,,
,,,79602.86,,,,,,,,,,,,,
,,,80619.17,,,,,,,,,,,,,
,,,160346.3,,,,,,,,,,,,,
,,,1276.87,,,,,,,,,,,,,
,,,49374.82,,,,,,,,,,,,,
,,,20560.69,,,,,,,,,,,,,
,,,84584.69,,,,,,,,,,,,,
,,,15246.83,,,,,,,,,,,,,
,,,155846.69,,,,,,,,,,,,,
,,,3232.82,,,,,,,,,,,,,
,,,177668.55,,,,,,,,,,,,,
,,,134441.6,,,,,,,,,,,,,
,,,45214.04,,,,,,,,,,,,,
,,,67208.3,,,,,,,,,,,,,
,,,80985.88,,,,,,,,,,,,,
,,,167573.06,,,,,,,,,,,,,
,,,160110.65,,,,,,,,,,,,,
,,,127825.25,,,,,,,,,,,,,
,,,123535.05,,,,,,,,,,,,,
,,,41595.3,,,,,,,,,,,,,
,,,97628.08,,,,,,,,,,,,,
,,,91359.79,,,,,,,,,,,,,
,,,97755.29,,,,,,,,,,,,,
,,,182528.44,,,,,,,,,,,,,
,,,142956.48,,,,,,,,,,,,,
,,,10789.3,,,,,,,,,,,,,
,,,130461.09,,,,,,,,,,,,,
,,,159463.8,,,,,,,,,,,,,
,,,57589.29,,,,,,,,,,,,,
,,,40437.67,,,,,,,,,,,,,
,,,56459.45,,,,,,,,,,,,,
,,,148798.45,,,,,,,,,,,,,
,,,154997.64,,,,,,,,,,,,,
,,,34777.23,,,,,,,,,,,,,
,,,93718.16,,,,,,,,,,,,,
,,,133112.41,,,,,,,,,,,,,
,,,96.27,,,,,,,,,,,,,
,,,30804.68,,,,,,,,,,,,,
,,,197193.49,,,,,,,,,,,,,
,,,96792.15,,,,,,,,,,,,,
,,,132719.8,,,,,,,,,,,,,
,,,112157.31,,,,,,,,,,,,,
,,,38015.34,,,,,,,,,,,,,
,,,164018.98,,,,,,,,,,,,,
,,,46774.94,,,,,,,,,,,,,
,,,189664.43,,,,,,,,,,,,,
,,,158937.55,,,,,,,,,,,,,
,,,29296.74,,,,,,,,,,,,,
,,,54394.28,,,,,,,,,,,,,
,,,9234.06,,,,,,,,,,,,,
,,,26796.73,,,,,,,,,,,,,
,,,11796.89,,,,,,,,,,,,,
,,,128461.29,,,,,,,,,,,,,
,,,14278.18,,,,,,,,,,,,,
,,,46811.77,,,,,,,,,,,,,
,,,63173.64,,,,,,,,,,,,,
,,,66367.33,,,,,,,,,,,,,
,,,16274.67,,,,,,,,,,,,,
,,,180553.48,,,,,,,,,,,,,
,,,100941.57,,,,,,,,,,,,,
,,,110230.4,,,,,,,,,,,,,
,,,142331.85,,,,,,,,,,,,,
,,,199099.51,,,,,,,,,,,,,
,,,85890.16,,,,,,,,,,,,,
,,,143938.27,,,,,,,,,,,,,
,,,131644.41,,,,,,,,,,,,,
,,,112395.98,,,,,,,,,,,,,
,,,71856.3,,,,,,,,,,,,,
,,,35770.84,,,,,,,,,,,,,
,,,124364.63,,,,,,,,,,,,,
,,,78101.29,,,,,,,,,,,,,
,,,14073.11,,,,,,,,,,,,,
,,,47388.41,,,,,,,,,,,,,
,,,72306.07,,,,,,,,,,,,,
,,,47886.44,,,,,,,,,,,,,
,,,130474.03,,,,,,,,,,,,,
,,,65706.86,,,,,,,,,,,,,
,,,104379.36,,,,,,,,,,,,,
,,,66977.68,,,,,,,,,,,,,
,,,158742.81,,,,,,,,,,,,,
,,,189414.74,,,,,,,,,,,,,
,,,159130.32,,,,,,,,,,,,,
,,,97640.2,,,,,,,,,,,,,
,,,86022.09,,,,,,,,,,,,,
,,,17384.21,,,,,,,,,,,,,
,,,143315.57,,,,,,,,,,,,,
,,,31669.18,,,,,,,,,,,,,
,,,12761.16,,,,,,,,,,,,,
,,,93429.95,,,,,,,,,,,,,
,,,42012.55,,,,,,,,,,,,,
,,,15798.7,,,,,,,,,,,,,
,,,56408.14,,,,,,,,,,,,,
,,,4696.44,,,,,,,,,,,,,
,,,25042.1,,,,,,,,,,,,,
,,,136521.82,,,,,,,,,,,,,
,,,199108.88,,,,,,,,,,,,,
,,,124596.63,,,,,,,,,,,,,
,,,134394.78,,,,,,,,,,,,,
,,,144275.39,,,,,,,,,,,,,
,,,123410.23,,,,,,,,,,,,,
,,,143298.06,,,,,,,,,,,,,
,,,129562.74,,,,,,,,,,,,,
,,,4595.05,,,,,,,,,,,,,
,,,146715.07,,,,,,,,,,,,,
,,,163558.36,,,,,,,,,,,,,
,,,6947.09,,,,,,,,,,,,,
,,,9170.54,,,,,,,,,,,,,
,,,199674.83,,,,,,,,,,,,,
,,,46072.52,,,,,,,,,,,,,
,,,3524.69,,,,,,,,,,,,,
,,,45563.94,,,,,,,,,,,,,
,,,59103.13,,,,,,,,,,,,,
,,,189558.44,,,,,,,,,,,,,
,,,45779.9,,,,,,,,,,,,,
,,,21859.06,,,,,,,,,,,,,
,,,8567.18,,,,,,,,,,,,,
,,,132943.88,,,,,,,,,,,,,
,,,128799.86,,,,,,,,,,,,,
,,,40368.65,,,,,,,,,,,,,
,,,94738.54,,,,,,,,,,,,,
,,,88842.8,,,,,,,,,,,,,
,,,136934.91,,,,,,,,,,,,,
,,,109356.53,,,,,,,,,,,,,
,,,199635.93,,,,,,,,,,,,,
,,,158408.23,,,,,,,,,,,,,
,,,95936.84,,,,,,,,,,,,,
,,,150850.29,,,,,,,,,,,,,
,,,27802,,,,,,,,,,,,,
,,,28601.68,,,,,,,,,,,,,
,,,108411.66,,,,,,,,,,,,,
,,,122518.5,,,,,,,,,,,,,
,,,9015.07,,,,,,,,,,,,,
,,,110371.84,,,,,,,,,,,,,
,,,16245.25,,,,,,,,,,,,,
,,,171668.2,,,,,,,,,,,,,
,,,67364.42,,,,,,,,,,,,,
,,,107867.38,,,,,,,,,,,,,
,,,194310.1,,,,,,,,,,,,,
,,,33950.08,,,,,,,,,,,,,
,,,197588.32,,,,,,,,,,,,,
,,,428.23,,,,,,,,,,,,,
,,,34948.77,,,,,,,,,,,,,
,,,82084.3,,,,,,,,,,,,,
,,,64804.59,,,,,,,,,,,,,
,,,83556.65,,,,,,,,,,,,,
,,,122925.44,,,,,,,,,,,,,
,,,13133.88,,,,,,,,,,,,,
,,,28411.23,,,,,,,,,,,,,
,,,125307.87,,,,,,,,,,,,,
,,,131736.23,,,,,,,,,,,,,
,,,128262.14,,,,,,,,,,,,,
,,,91366.42,,,,,,,,,,,,,
,,,82290.81,,,,,,,,,,,,,
,,,66190.21,,,,,,,,,,,,,
,,,23920.65,,,,,,,,,,,,,
,,,45438.38,,,,,,,,,,,,,
,,,93360.35,,,,,,,,,,,,,
,,,14496.67,,,,,,,,,,,,,
,,,168521.72,,,,,,,,,,,,,
,,,103318.44,,,,,,,,,,,,,
,,,87219.41,,,,,,,,,,,,,
,,,94283.09,,,,,,,,,,,,,
,,,46857.52,,,,,,,,,,,,,
,,,129107.97,,,,,,,,,,,,,
,,,49732.9,,,,,,,,,,,,,
,,,88728.47,,,,,,,,,,,,,
,,,86981.45,,,,,,,,,,,,,
,,,3740.93,,,,,,,,,,,,,
,,,67949.32,,,,,,,,,,,,,
,,,147636.46,,,,,,,,,,,,,
,,,25482.62,,,,,,,,,,,,,
,,,18391.93,,,,,,,,,,,,,
,,,140168.36,,,,,,,,,,,,,
,,,161064.29,,,,,,,,,,,,,
,,,183542.08,,,,,,,,,,,,,
,,,194238.92,,,,,,,,,,,,,
,,,7900.46,,,,,,,,,,,,,
,,,51424.29,,,,,,,,,,,,,
,,,55816.2,,,,,,,,,,,,,
,,,32909.13,,,,,,,,,,,,,
,,,100637.07,,,,,,,,,,,,,
,,,142911.99,,,,,,,,,,,,,
,,,26287.21,,,,,,,,,,,,,
,,,146257.77,,,,,,,,,,,,,
,,,28332,,,,,,,,,,,,,
,,,100919.19,,,,,,,,,,,,,
,,,25554.4,,,,,,,,,,,,,
,,,69381.05,,,,,,,,,,,,,
,,,101728.46,,,,,,,,,,,,,
,,,89040.61,,,,,,,,,,,,,
,,,16910.98,,,,,,,,,,,,,
,,,150468.35,,,,,,,,,,,,,
,,,177613.19,,,,,,,,,,,,,
,,,120672.09,,,,,,,,,,,,,
,,,77142.85,,,,,,,,,,,,,
,,,158344.63,,,,,,,,,,,,,
,,,167179.48,,,,,,,,,,,,,
,,,15404.64,,,,,,,,,,,,,
,,,156036.19,,,,,,,,,,,,,
,,,144725.14,,,,,,,,,,,,,
,,,22558.74,,,,,,,,,,,,,
,,,147342.03,,,,,,,,,,,,,
,,,194656.11,,,,,,,,,,,,,
,,,48505.1,,,,,,,,,,,,,
,,,101491.23,,,,,,,,,,,,,
,,,164117.69,,,,,,,,,,,,,
,,,124626.57,,,,,,,,,,,,,
,,,34490.06,,,,,,,,,,,,,
,,,90967.37,,,,,,,,,,,,,
,,,174873.09,,,,,,,,,,,,,
,,,170262.97,,,,,,,,,,,,,
,,,112289.06,,,,,,,,,,,,,
,,,93783,,,,,,,,,,,,,
,,,150026.79,,,,,,,,,,,,,
,,,102036.82,,,,,,,,,,,,,
,,,898.51,,,,,,,,,,,,,
,,,95124.4,,,,,,,,,,,,,
,,,11514.39,,,,,,,,,,,,,
,,,27468.72,,,,,,,,,,,,,
,,,37092.43,,,,,,,,,,,,,
,,,171587.9,,,,,,,,,,,,,
,,,80828.78,,,,,,,,,,,,,
,,,169287.99,,,,,,,,,,,,,
,,,13197.44,,,,,,,,,,,,,
,,,54439.53,,,,,,,,,,,,,
,,,38186.85,,,,,,,,,,,,,
,,,65758.19,,,,,,,,,,,,,
,,,97767.63,,,,,,,,,,,,,
,,,98293.14,,,,,,,,,,,,,
,,,182059.28,,,,,,,,,,,,,
,,,128538.05,,,,,,,,,,,,,
,,,108841.83,,,,,,,,,,,,,
,,,18581.84,,,,,,,,,,,,,
,,,146821.42,,,,,,,,,,,,,
,,,100727.68,,,,,,,,,,,,,
,,,39356.38,,,,,,,,,,,,,
,,,28823.04,,,,,,,,,,,,,
,,,115700.2,,,,,,,,,,,,,
,,,16725.53,,,,,,,,,,,,,
,,,56875.76,,,,,,,,,,,,,
,,,56214.09,,,,,,,,,,,,,
,,,193412.05,,,,,,,,,,,,,
,,,83263.04,,,,,,,,,,,,,
,,,13404.4,,,,,,,,,,,,,
,,,121124.53,,,,,,,,,,,,,
,,,10722.54,,,,,,,,,,,,,
,,,58010.98,,,,,,,,,,,,,
,,,102606.92,,,,,,,,,,,,,
,,,80591.18,,,,,,,,,,,,,
,,,177362.45,,,,,,,,,,,,,
,,,180622.02,,,,,,,,,,,,,
,,,130404.53,,,,,,,,,,,,,
,,,147797.54,,,,,,,,,,,,,
,,,57844.26,,,,,,,,,,,,,
,,,162523.66,,,,,,,,,,,,,
,,,54495.82,,,,,,,,,,,,,
,,,169183.66,,,,,,,,,,,,,
,,,80262.91,,,,,,,,,,,,,
,,,8751.59,,,,,,,,,,,,,
,,,102628.98,,,,,,,,,,,,,
,,,94823.95,,,,,,,,,,,,,
,,,90821.66,,,,,,,,,,,,,
,,,87310.59,,,,,,,,,,,,,
,,,92898.17,,,,,,,,,,,,,
,,,45956.05,,,,,,,,,,,,,
,,,71738.56,,,,,,,,,,,,,
,,,103560.98,,,,,,,,,,,,,
,,,52367.29,,,,,,,,,,,,,
,,,4410.77,,,,,,,,,,,,,
,,,26793.82,,,,,,,,,,,,,
,,,32526.64,,,,,,,,,,,,,
,,,824,,,,,,,,,,,,,
,,,83508.93,,,,,,,,,,,,,
,,,173599.38,,,,,,,,,,,,,
,,,57600.66,,,,,,,,,,,,,
,,,56191.99,,,,,,,,,,,,,
,,,6770.44,,,,,,,,,,,,,
,,,101694.67,,,,,,,,,,,,,
,,,69113.14,,,,,,,,,,,,,
,,,26606.28,,,,,,,,,,,,,
,,,53353.36,,,,,,,,,,,,,
,,,63747.51,,,,,,,,,,,,,
,,,190112.05,,,,,,,,,,,,,
,,,110317.39,,,,,,,,,,,,,
,,,125253.46,,,,,,,,,,,,,
,,,168462.26,,,,,,,,,,,,,
,,,53534.8,,,,,,,,,,,,,
,,,8949.2,,,,,,,,,,,,,
,,,163116.75,,,,,,,,,,,,,
,,,140745.91,,,,,,,,,,,,,
,,,171515.84,,,,,,,,,,,,,
,,,150803.44,,,,,,,,,,,,,
,,,76884.05,,,,,,,,,,,,,
,,,143104.3,,,,,,,,,,,,,
,,,55701.62,,,,,,,,,,,,,
,,,186370.3,,,,,,,,,,,,,
,,,24275.32,,,,,,,,,,,,,
,,,154279.87,,,,,,,,,,,,,
,,,91036.74,,,,,,,,,,,,,
,,,83681.97,,,,,,,,,,,,,
,,,199484.96,,,,,,,,,,,,,
,,,152491.22,,,,,,,,,,,,,
,,,134875.37,,,,,,,,,,,,,
,,,184366.14,,,,,,,,,,,,,
,,,189839.93,,,,,,,,,,,,,
,,,175643.44,,,,,,,,,,,,,
,,,47089.72,,,,,,,,,,,,,
,,,46562.02,,,,,,,,,,,,,
,,,62487.97,,,,,,,,,,,,,
,,,181598.25,,,,,,,,,,,,,
,,,160383.47,,,,,,,,,,,,,
,,,35848.12,,,,,,,,,,,,,
,,,87278.48,,,,,,,,,,,,,
,,,94498.82,,,,,,,,,,,,,
,,,133486.36,,,,,,,,,,,,,
,,,73107.6,,,,,,,,,,,,,
